Pair Index,Match File,Evasion File,Match Cmd,Evasion Cmd,Match Cmd Type,Evasion Cmd Type
2961,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_06.json,"{'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-752D-601C-0000-0010155A0000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'wscript.exe C:\\Windows\\folder1\\trigger.vbs', 'name': 'winlogon.exe'}, 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x0'], 'entity_id': '{19FC45AC-752E-601C-0000-00100DC30000}', 'pid': 740, 'executable': 'C:\\Windows\\System32\\LogonUI.exe', 'command_line': 'rundll32.exe C:\\Windows\\folder2\\teardrop.dll,Tk_fakeexport'}","{'entity_id': '{19FC45AC-8AF8-601C-0000-001084A21400}', 'command_line': 'rundll32.exe ""C:\\Windows\\folder2\\teardrop.dll"",Tk_fakeexport', 'parent': {'executable': 'C:\\Windows\\System32\\wscript.exe', 'command_line': 'wscript.exe C:\\Windows\\folder1\\trigger.vbs', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440}, 'name': 'FlashPlayerUpdateService.exe', 'pid': 944, 'executable': 'C:\\Windows\\System32\\rundll32.exe', 'working_directory': 'C:\\Windows\\system32\\', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe'], 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}}",Windows,Windows
2968,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,"""LogonUI.exe"" /flags:0x0","""C:\Windows\py.exe"" ""C:\BREACH\create_filing_dir.py""",Windows,Windows
2970,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,"{'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-752D-601C-0000-0010155A0000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'wscript.exe C:\\Windows\\folder1\\trigger.vbs', 'name': 'winlogon.exe'}, 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x0'], 'entity_id': '{19FC45AC-752E-601C-0000-00100DC30000}', 'pid': 740, 'executable': 'C:\\Windows\\System32\\LogonUI.exe', 'command_line': 'rundll32.exe C:\\Windows\\folder2\\teardrop.dll,Tk_fakeexport'}","{'pid': 2092, 'executable': 'C:\\Windows\\py.exe', 'hash': {'md5': 'cc3ac75ddbfaa6d4ccbb0afad7eb759d', 'sha256': '3d98a354f1329bfeb17216d2391d6e9c04f6873b6e491bce9734c02c26574b3d'}, 'entity_id': '{19FC45AC-74FF-601C-0000-00108E920200}', 'command_line': 'rundll32.exe C:\\Windows\\folder2\\teardrop.dll,Tk_fakeexport', 'working_directory': 'C:\\BREACH\\', 'parent': {'command_line': 'wscript C:\\Windows\\folder1\\trigger.vbs', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-74FE-601C-0000-0010D8530200}', 'pid': 1572, 'executable': 'C:\\Windows\\explorer.exe'}, 'name': 'py.exe', 'args': ['C:\\Windows\\py.exe', 'C:\\BREACH\\create_filing_dir.py']}",Windows,Windows
2978,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"""LogonUI.exe"" /flags:0x0",taskhost.exe SYSTEM,Windows,Windows
2980,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-752D-601C-0000-0010155A0000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'wscript.exe C:\\Windows\\folder1\\trigger.vbs', 'name': 'winlogon.exe'}, 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x0'], 'entity_id': '{19FC45AC-752E-601C-0000-00100DC30000}', 'pid': 740, 'executable': 'C:\\Windows\\System32\\LogonUI.exe', 'command_line': 'rundll32.exe C:\\Windows\\folder2\\teardrop.dll,Tk_fakeexport'}","{'pid': 2536, 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'parent': {'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe'}, 'args': ['taskhost.exe', 'SYSTEM'], 'entity_id': '{19FC45AC-769C-601C-0000-0010DEEF0200}', 'command_line': '7z.exe a  -mx9 -v500m -r0 -pSomePassword .\\archive1.zip .\\file2.log', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'taskhost.exe', 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}}",Windows,Windows
2987,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_07.json,"""LogonUI.exe"" /flags:0x0","""C:\Program Files\Python35-32\python.exe"" ""C:\BREACH\init_tbf_client.py""",Windows,Windows
2989,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_07.json,"{'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-752D-601C-0000-0010155A0000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'wscript.exe C:\\Windows\\folder1\\trigger.vbs', 'name': 'winlogon.exe'}, 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x0'], 'entity_id': '{19FC45AC-752E-601C-0000-00100DC30000}', 'pid': 740, 'executable': 'C:\\Windows\\System32\\LogonUI.exe', 'command_line': 'rundll32.exe C:\\Windows\\folder2\\teardrop.dll,Tk_fakeexport'}","{'parent': {'args': ['C:\\Windows\\py.exe', 'C:\\BREACH\\init_tbf_client.py'], 'entity_id': '{19FC45AC-7534-601C-0000-0010B6B20200}', 'pid': 2272, 'executable': 'C:\\Windows\\System32\\rundll32.exe', 'command_line': 'rundll32.exe C:\\Windows\\folder\\beacon.dll,SomeFunction', 'name': 'py.exe'}, 'args': ['C:\\Program Files\\Python35-32\\python.exe', 'C:\\BREACH\\init_tbf_client.py'], 'hash': {'md5': 'edc79826e21859e93a875dfc087606c5', 'sha256': 'd61ddea87b2483612caeb0f3514aee3e60237d5f3880f49512c834539462742e'}, 'entity_id': '{19FC45AC-7534-601C-0000-001004B80200}', 'pid': 2340, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'cmd.exe /r ""echo Hello World!""', 'working_directory': 'C:\\BREACH\\', 'name': 'python.exe'}",Windows,Windows
2997,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_05.json,"""LogonUI.exe"" /flags:0x0",taskhost.exe $(Arg0),Windows,Windows
2999,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_05.json,"{'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-752D-601C-0000-0010155A0000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'wscript.exe C:\\Windows\\folder1\\trigger.vbs', 'name': 'winlogon.exe'}, 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x0'], 'entity_id': '{19FC45AC-752E-601C-0000-00100DC30000}', 'pid': 740, 'executable': 'C:\\Windows\\System32\\LogonUI.exe', 'command_line': 'rundll32.exe C:\\Windows\\folder2\\teardrop.dll,Tk_fakeexport'}","{'entity_id': '{19FC45AC-1902-601D-0000-0010B4CE6700}', 'command_line': 'rundll32 C:\\Windows\\folder2\\teardrop.dll Tk_fakeexport', 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'pid': 2512, 'executable': 'C:\\Windows\\System32\\rundll32.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\wscript.exe', 'command_line': 'wscript.exe C:\\Windows\\folder1\\trigger.vbs', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', '$(Arg0)']}",Windows,Windows
3005,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'pid': 608, 'executable': 'C:\\Windows\\System32\\cmd.exe', 'command_line': 'schtasks', 'parent': {'pid': 440, 'executable': 'C:\\Windows\\System32\\php-cgi.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}'}, 'name': 'FlashPlayerUpdateService.exe', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe'], 'entity_id': '{19FC45AC-FB78-601C-0000-0010118A5900}', 'working_directory': 'C:\\Windows\\system32\\', 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}}","{'executable': 'C:\\Windows\\System32\\cmd.exe', 'command_line': 'sch""tasks', 'name': 'taskhost.exe', 'args': ['taskhost.exe'], 'entity_id': '{19FC45AC-7540-601C-0000-00101D600200}', 'pid': 908, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-752D-601C-0000-001032610000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\php-cgi.exe', 'command_line': 'C:\\Windows\\system32\\services.exe'}, 'hash': {'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701', 'md5': '7fa8ba5a780e4757964ac9d4238302b9'}}",Windows,Windows
3013,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,"""taskhost.exe""",Windows,Windows
3015,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'pid': 608, 'executable': 'C:\\Windows\\System32\\cmd.exe', 'command_line': 'schtasks', 'parent': {'pid': 440, 'executable': 'C:\\Windows\\System32\\php-cgi.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}'}, 'name': 'FlashPlayerUpdateService.exe', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe'], 'entity_id': '{19FC45AC-FB78-601C-0000-0010118A5900}', 'working_directory': 'C:\\Windows\\system32\\', 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}}","{'name': 'svchost.exe', 'hash': {'md5': '54a47f6b5e09a77e61649109c6a08866', 'sha256': '121118a0f5e0e8c933efd28c9901e54e42792619a8a3a6d11e1f0025a7324bc2'}, 'entity_id': '{19FC45AC-74F7-601C-0000-0010137C0000}', 'pid': 572, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-74F7-601C-0000-0010FE630000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\nginx.exe'}, 'args': ['C:\\Windows\\system32\\svchost.exe', '-k', 'DcomLaunch'], 'executable': 'C:\\Windows\\System32\\cmd.exe', 'command_line': 'net.exe user username'}",Windows,Windows
3022,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,Windows,Windows
3024,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,"{'pid': 608, 'executable': 'C:\\Windows\\System32\\cmd.exe', 'command_line': 'schtasks', 'parent': {'pid': 440, 'executable': 'C:\\Windows\\System32\\php-cgi.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}'}, 'name': 'FlashPlayerUpdateService.exe', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe'], 'entity_id': '{19FC45AC-FB78-601C-0000-0010118A5900}', 'working_directory': 'C:\\Windows\\system32\\', 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}}","{'name': 'unsecapp.exe', 'args': ['C:\\Windows\\system32\\wbem\\unsecapp.exe', '-Embedding'], 'executable': 'C:\\Windows\\System32\\cmd.exe', 'working_directory': 'C:\\Windows\\system32\\', 'command_line': 'ping.exe -n 10', 'parent': {'args': ['C:\\Windows\\system32\\svchost.exe', '-k', 'DcomLaunch'], 'entity_id': '{19FC45AC-74F8-601C-0000-001061790000}', 'pid': 552, 'executable': 'C:\\Windows\\System32\\httpd.exe', 'command_line': 'C:\\Windows\\system32\\svchost.exe -k DcomLaunch', 'name': 'svchost.exe'}, 'hash': {'md5': '91fed64cc1898029441c31a98b1b8fe4', 'sha256': '608d4ebba90fd2ed66bbdf392898df10a302f884e8ecb8d6f5bc8fab99accb4e'}, 'entity_id': '{19FC45AC-74FB-601C-0000-0010E4540100}', 'pid': 1688}",Windows,Windows
3031,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,C:\Windows\system32\wbem\unsecapp.exe -Embedding,Windows,Windows
3033,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'pid': 608, 'executable': 'C:\\Windows\\System32\\cmd.exe', 'command_line': 'schtasks', 'parent': {'pid': 440, 'executable': 'C:\\Windows\\System32\\php-cgi.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}'}, 'name': 'FlashPlayerUpdateService.exe', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe'], 'entity_id': '{19FC45AC-FB78-601C-0000-0010118A5900}', 'working_directory': 'C:\\Windows\\system32\\', 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}}","{'entity_id': '{19FC45AC-757C-601C-0000-00108A6C0300}', 'command_line': 'net""stat', 'parent': {'entity_id': '{19FC45AC-7542-601C-0000-00100CD80200}', 'pid': 2432, 'executable': 'C:\\Program Files\\Python35-32\\w3wp.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'pid': 2844, 'executable': 'C:\\Windows\\System32\\cmd.exe', 'working_directory': 'C:\\BREACH\\', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}}",Windows,Windows
3041,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground",Windows,Windows
3044,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'pid': 1864, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x1'], 'entity_id': '{19FC45AC-76C6-601C-0000-0010A01E0500}', 'executable': 'C:\\Windows\\System32\\schtasks.exe', 'command_line': 'schtasks /change /tn taskname /ru user /rp password', 'parent': {'entity_id': '{19FC45AC-752D-601C-0000-001008590000}', 'pid': 348, 'executable': 'C:\\Windows\\System32\\wininit.exe', 'command_line': 'wininit.exe', 'name': 'wininit.exe', 'args': ['wininit.exe']}, 'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}}","{'entity_id': '{19FC45AC-C51C-601C-0000-0010EA7B4100}', 'pid': 4056, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'taskhost.exe', 'args': ['taskhost.exe', '$(Arg0)'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'executable': 'C:\\Windows\\System32\\schtasks.exe', 'command_line': 'schtasks /TN taskname /RU user /RP password /change', 'parent': {'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76D8-601C-0000-0010F1630000}'}}",Windows,Windows
3048,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"""LogonUI.exe"" /flags:0x1",taskhost.exe $(Arg0),Windows,Windows
3054,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'pid': 1864, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x1'], 'entity_id': '{19FC45AC-76C6-601C-0000-0010A01E0500}', 'executable': 'C:\\Windows\\System32\\schtasks.exe', 'command_line': 'schtasks /change /tn taskname /ru user /rp password', 'parent': {'entity_id': '{19FC45AC-752D-601C-0000-001008590000}', 'pid': 348, 'executable': 'C:\\Windows\\System32\\wininit.exe', 'command_line': 'wininit.exe', 'name': 'wininit.exe', 'args': ['wininit.exe']}, 'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}}","{'command_line': 'schtasks /RP password /RU user /change /TN taskname', 'entity_id': '{19FC45AC-5609-601C-0000-0010A74F0D00}', 'pid': 3688, 'parent': {'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-53AF-601C-0000-0010E7660300}', 'pid': 1876}, 'name': 'wordpad.exe', 'args': ['C:\\Program Files\\Windows NT\\Accessories\\WORDPAD.EXE', 'C:\\Program Files\\Winlogbeat\\winlogbeat.yml'], 'hash': {'md5': 'b3dd214f23037e3d3c27d6c9447b40b5', 'sha256': '86374883cd75b4c29c3fba50c8580843d06753d09f3a959f26ec8e13e69835a1'}, 'executable': 'C:\\Windows\\System32\\schtasks.exe', 'working_directory': 'C:\\Windows\\system32\\'}",Windows,Windows
3058,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"""LogonUI.exe"" /flags:0x1","""C:\Program Files\Windows NT\Accessories\WORDPAD.EXE"" ""C:\Program Files\Winlogbeat\winlogbeat.yml""",Windows,Windows
3064,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'pid': 1864, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x1'], 'entity_id': '{19FC45AC-76C6-601C-0000-0010A01E0500}', 'executable': 'C:\\Windows\\System32\\schtasks.exe', 'command_line': 'schtasks /change /tn taskname /ru user /rp password', 'parent': {'entity_id': '{19FC45AC-752D-601C-0000-001008590000}', 'pid': 348, 'executable': 'C:\\Windows\\System32\\wininit.exe', 'command_line': 'wininit.exe', 'name': 'wininit.exe', 'args': ['wininit.exe']}, 'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}}","{'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-74F7-601C-0000-0010FE630000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'command_line': 'schtasks /change /TN taskname /RP password /RU user', 'name': 'spoolsv.exe', 'args': ['C:\\Windows\\System32\\spoolsv.exe'], 'hash': {'md5': '866a43013535dc8587c258e43579c764', 'sha256': 'b2be846b5167a2ecd1e30c69a81385fcc6eae6033394d08458a5583d311c4d82'}, 'entity_id': '{19FC45AC-74F8-601C-0000-00100C0D0100}', 'pid': 1208, 'executable': 'C:\\Windows\\System32\\schtasks.exe'}",Windows,Windows
3067,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"""LogonUI.exe"" /flags:0x1",C:\Windows\System32\spoolsv.exe,Windows,Windows
3072,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"%%SystemRoot%%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,12288,512 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",taskhost.exe $(Arg0),Windows,Windows
